,User,Hub Score
5399,QaIYE7r78FgGCeXv0IUy0Q,8311
5400,CuPSyTnb14wjpHr4-sImug,1840
5401,V8OgEZYRXiVTeWEVWM1zhA,2471
5402,PY-RltJuOVd3gsUuQ7PUkQ,1840
5403,T6fBB0KlSRFmgA5eNxl6Rg,1840
5404,2odAOrFE6ihUbGR6ADOyCQ,4748
5405,7s2ei2_RMsVvm1ht9YFLdw,2048
5406,fGy2i4P7V8RNQwGAd9a3hg,1840
5407,gTFL4byr0l8lbMkwmjRioA,1840
5408,JD846IR3pYcz7mOGrkZV7g,2728
5409,j3hmf7ABCmcFmmAv6onQbw,1840
5410,64_oukTHOTHsdSuXHoOvJQ,1840
5411,MJ2UG-bCweD0BN5QdlS7zQ,7240
5412,X8bP9s-CkoCuT1sYU0oBnQ,1840
5413,8qfaQONMntMDfxRWQigNNQ,1840
5414,SO8Q94RzN7eDOc-5UC6MGw,1840
5415,CdZiwBiHjqhVpe1CgsCxWg,1840
5416,EA99sWi8Q6lxvamYo2tcKw,2477
5417,gPHDa7MEwykryH3y62Uiog,4297
5418,EcU2dEr9lWOqARKunyj1gQ,1840
5419,MKFAzoxzkF6-lH83eT5A2Q,2010
5420,wOHxJJ4NEErqYDRQl8Y_bw,1840
5421,01herBXIpmZ-XFH6G_0u8A,4734
5422,7Ba6Yk6o6Lz3jnM95sBsgQ,1840
5423,UmrgbYR6qFjuH5GkuKaONg,2054
5424,p65zn6J6dpYId6SDWaQWoA,4213
5425,SmUL3vKcH2kUh4enCyi4cA,12977
5426,8zFrOziDscMlyj_1KVTzrA,2535
5427,Jhau2j3yz8SW6-g3STSD0g,2783
5428,gTvqIK6UnqewECwKennVLQ,11093
5429,UT_wXQbVianAhlNiwzIXKg,1840
5430,6_bRESB3Of18yXMzNocCcg,1840
5431,lOPpDmBBV82TPdxUQYdp3Q,2535
5432,0I2lZtbFJ_2Pd_ZvjVdVcw,1840
5433,q9Q0l4juqLo00Dh_11-AfQ,1840
5434,RtzWCF7xSAxTs6ZchtcJ9w,1840
5435,KFcocMXS-tTEIP4NwSpWVA,1840
5436,bgrBhlXhFgIUYyjXfDy_aQ,1840
5437,jUSyr-T6reUsFQmiAO2cng,1865
5438,VV6L62O37ttcCUZVuSEDVg,1840
5439,b3yhFk6ZFeyZjqtKfg7SyA,1840
5440,ySPssX587YxGwknxyCYv3A,3906
5441,Mtmca1iqytqOQ3kDDf0PbQ,1840
5442,eVyU861Zweyz60gixwtoOw,3281
5443,L6iw9ymuqsbZHDR2sNQvig,1840
5444,LssNje95R3jojTACoW17-Q,2535
5445,D6BPAzGK2ONou0jMRmrVDw,1840
5446,8Y0vTc8q5fpIju5GbL_J4A,1840
5447,KNVxcfV93PqJ10OWh_YMRw,2644
5448,zujOQ9YKwg7GES3xNdnjOQ,2101
5449,nuQ9P_vFbqnIK_ygO7d12w,1840
5450,dQIVmLpRcKxPaBAArc6HvA,1840
5451,bLKMqVR0n-_6HRVCOjrxkA,2929
5452,fnUdOhsk2RvpzhMBUoqCYg,1840
5453,_50OixUAScDHLOVHS4JgFw,4927
5454,GfyISX4p6jmkX_jyV74VNQ,1840
5455,rT6RS_7sMfGJu6Ir8mQJBA,1840
5456,c-EhZIipnhnksrz4FRjfJQ,1840
5457,bSLDJdce8fv-lkx8R40_LQ,1840
5458,eo91c90gPM0Jyc2C6-PJAw,2096
5459,fhiI6AbwAwEoyBlRuaYq5w,1840
5460,6bnHGficwNiSh9dsB0quIQ,1840
5461,iwQsBQDrpQirBmmCxmzLeQ,1840
5462,2BmLhxW73IArgqP0yHHSlg,1840
5463,UwyNX41aeAxZZ-fVCOdFdw,3699
5464,t9g-ISqM1rfa3ByFonHARg,1840
5465,y6hadV1aWpbNJn3btEHv0g,2378
5466,DSxH7S4w7Gi_KqVUE7gz9g,1840
5467,DxWpHdtKCZ8mY--jTWNxQw,2010
5468,gLLVhrCpYo7qls44wjhNUw,1840
5469,Ad5Zy0-yVQdlezM1eeZ5Kg,1840
5470,-08ESkTAS5j9SZDGLehPIQ,1840
5471,_EstM7SLe1S7xy2RQrdHqg,1840
5472,6IGMySzvBDxO2WvC-LYoNA,1840
5473,5xE0HFpTxAh7MN3Rch5KOw,5149
5474,rHtXOSfO0s5kWaQls6cANg,3771
5475,XwIKlM6gGFrRYO1tcEMqvQ,4163
5476,wiJGNJFCs1kV0DbUUtiqRA,4059
5477,vu72lOud3p239YwVAAh-bw,1840
5478,Pki-0Ac1gGdxABMVLgvT-Q,1840
5479,SIRz_vFq-kxIt_crojrWQw,6204
5480,Dp_xnLPYVYV8gVEUWAfiow,1840
5481,j7-XJlKKRM7XLdG_F1CTaw,1893
5482,-CO6csgqLV585DExoL8qgw,4264
5483,B0OCD2WH6y9IFGyJidxVOQ,1840
5484,pOJzk0NeKsG5RL2eU-HeCA,7040
5485,4k01BRJfVlqdl00MlXgtaw,2123
5486,ydhSHIijvx62PhyFrTEoDA,5125
5487,HD2Vu60W0RjGw-8B73rylg,1840
5488,KXuzDxJTqmGkMm2LsTGYVg,2177
5489,p57rSVYs6MpgWRsFXPE54w,1840
5490,YWCM5rqxZQ5n7rzK9ag3nA,3163
5491,pKJphGpqApofCB404GoHMA,1840
5492,oeEDAIKo1ScXVfFBU_apbQ,1840
5493,uG1b7KGx0NcnbrUow4YGYA,1840
5494,nbUp4Y_2-r_GpBYrF9S1Sw,1840
5495,WiGdpoBKhmUAlPlzI0Xtvg,1840
5496,8BhPtC1E4croiYVS8GIy8A,1840
5497,YmFB7cUEO2lAeeabKzG57A,1840
5498,aMoKd3wWqgSAbkuMy8Vyjw,3120
5499,lgVLBf_kloHe2mphcWx79Q,1840
5500,NaFsnd2_FXilDbq5zhJ8RQ,2314
5501,G8-qzAB5AZnLEhk8eHWszA,1840
5502,mHWZHB94X-BtyTCpecPhWQ,1840
5503,PR954ztiTZaK2n6GUjqElw,1840
5504,sz8fn3OkjqV_rgPpqblffw,2618
5505,rmUpGNYQB8UE9taS-3VWsA,5245
5506,1eN3e4jIm7lE-F9zvhOw9A,1840
5507,bBTpvpAZRHC8q4ATC6_4sw,1896
5508,xLoLsQ6k5GOrPTl0Y7jwxg,1867
5509,rMFHDrlY5lunmA4QWYQZgg,1840
5510,_NrcNmnar8UC0B3HmXVZUQ,1840
5511,HyCj9SqUHjyFGxfyguAuXw,11225
5512,02QSsS8NSuMILUGa-dPzCQ,2036
5513,TC3d6csFrwkouG_-OaEYjg,4526
5514,cNu7_aQcnhoYbY7nOh1cPQ,1840
5515,wguL7Adw4XarD7sck2EUmg,1840
5516,kSpsUo6833EcG-6rbm_TXg,1840
5517,xVbX2i-puX0WVu5Z_v05dg,1840
5518,T-LcwmXKHBMFczR_vv87iA,1840
5519,_dVKiCGmAJcNqd9c6ozJcQ,1840
5520,NWo88NCFH4tVTM0JFEzucQ,1840
5521,FzshidQOuzlgc7yVZG0urg,4066
5522,xit8qLD739viG6-vPlIipw,3986
5523,afm3hsUEYlUBRqRcf9a7Ng,1840
5524,2uydCR0HqmTMZ8xhgH9Xgg,1840
5525,7yrcNGVYRUuaBgo_NJmQqw,5498
5526,rjR5d0corAVmg6WbP2PBKw,1840
5527,MemiKgTTQlk_UyV8bIUyIw,1910
5528,FPPqwsFlozUuojqpELnxXQ,2686
5529,ACi0_PiBa4kou2QlNfbAlQ,1840
5530,fD9jsl1BumqVdQ-SxSy3sQ,2096
5531,nrZa_dunQR0uT_gRKGqqeA,1840
5532,g1AWPnAX7mNZlFFcJWjfZA,1840
5533,Y-vC1W2OLTidk2ADSDfV2w,1840
5534,K6NC5VmHgf1KVlmvpqfn4w,1840
5535,P34ahklCnH18VmnzgG2zSQ,2267
5536,dm5t_CleRAJI8dLeRrjgWw,2728
5537,Uo8UNuIkPYq9wyjHCzVdbw,1840
5538,7dxOk9StsNrf3-vqeruzJQ,1840
5539,B4litaVFctX9y3BFxETFrQ,1840
5540,EhORw5HGniQWPKiaJalyUw,9289
5541,nSBkXnRSZNZSENFKLw6L6g,3374
5542,zCpqVAaf-MQMd9k3Uzn4bw,1840
5543,y-IYhMpbCSxK4DtbmjNs2Q,5258
5544,Vkgv0ubF0c7ZXBLVmfH1-Q,1840
5545,EFOEyrxhopqyk29Is1VrKQ,2614
5546,lo5WNNiVLEIIKbMWUZIKJQ,1840
5547,g3Lo4k6lsqnV8vzmYn-_cg,3386
5548,YglcJi5zAo9uA45NCLm-fw,1840
5549,f0ZdxwXFi-BdfLW4gT-T4Q,1840
5550,oLBLoAuSo3hAuOBLG91jMQ,1840
5551,eCajP-LBdh65v2hbqd_rUA,4573
5552,fUG2rF2Tt45LX9aniYeE4Q,4710
5553,Ujt1u7Y2PHPUOqmVX7YF-w,1840
5554,d21gVN8hvkOcPXzf1FsG6w,1840
5555,Vbwp9f_P8vRDZKn3vRHgfA,6309
5556,VCXkq8FCXFAx1VQswzhaBQ,1840
5557,IDTzHnJ9k1YeydBUtb8jVQ,2401
5558,4I4otaMFaEcnQEaC-t9HNg,28
5559,Qi9ZC6d9iaqZCa4p1Sw6mA,40
5560,B9fcaGPawxzdKTAZwTo0uQ,28
5561,5HRh3Y_2YN2wgAxAJPQKpQ,28
5562,S_YJnJ_y-v7_-Vz0ebi7xQ,3219
5563,A-k5yS1cX_XSLrDtm-VVJw,2373
5564,JsQBwxSk71M1jrYT6-Jzzw,3462
5565,GedCx8BlzERW51Cj8ve0nQ,2373
5566,wiPCOxws-rwzflvLO1e79g,3856
5567,0jdLI4l1ECJN3wrkO1v7BQ,4411
5568,CBJyJVAXYqVtBo_Tq7KUpw,4502
5569,DTfLUCu8P34vqz24dY4icQ,2373
5570,w1pM2WHWekmmObuW2jbPog,2663
5571,61s0AtR_nGVogm_Xxwo9vg,2373
5572,fsycvE_eoyQ_Cv12eeQ4lQ,4470
5573,RsFxIP778EUjNOiQ50UzuQ,2734
5574,FB4-X0nWYW4vxlebgtSldA,2716
5575,qxMbMrRJT4XFW39_TzbvOg,2373
5576,yQqe4DVncbhFbiTrF1bjVg,2373
5577,mf1K1GfEk-kwqLOd4O_KLQ,5484
5578,8jD0k_rGEo0Ec5fTA3nrBg,2373
5579,KnjMcCHcJ2dLILuYjziV3g,2373
5580,AXQ2D8RqGrfGucjHcCQHHQ,7024
5581,epoXjMoWOHBheZTwYpDACg,2373
5582,wDO5AxOKI8kxVInBZD0qhw,2373
5583,KYxBKfweXGQhfRzADyKVpA,3736
5584,KdsNVUVOkS6khmECifPX8A,4810
5585,pjNIi4zQDBLSXp5275_clQ,2373
5586,ZBypHwpLRzuan-KFNT6l8A,2373
5587,kKS2vOrQ3vSwQsvaOcH1Og,2373
5588,_WhIlp4sunMUbOCRbDOrQA,2373
5589,G4sjPoKqhfUVUwkwwUyTPw,4692
5590,6hBBhdLuHBvAWyowgtcAfA,2373
5591,3DMsfJw5Z2w_40maf3B4Pw,3907
5592,j79Y7wilAvZFMUEy3iZTXQ,2373
5593,qKSCawx4LB-8nvp6PCuQmA,5391
5594,-0nY-rOgeb8tH-isVFyMYw,2471
5595,oktwBaJioDyV7QtfcEsY9w,2373
5596,EoAYNTAQElh6pSiHP8zBog,2373
5597,b2MqyeYYMlyq1lEBvMu-DQ,2373
5598,anrlD7_j1LZAlPvkQ21oNw,2373
5599,HoTjCIaXBsWd12An_Jgwlw,5616
5600,nGoKau64-PtetuzfcRW3jA,2373
5601,XM5jMlSefmIRiVy44JL14A,2373
5602,kraZJCc4N4gQu1vl-gfsrw,2373
5603,CsJjEYK9j1JvLOIvqz3n1w,2373
5604,VRHPgkAjWcnSN9UMf1qN0g,2373
5605,grvIr7UojlbcyUHTsFbKEg,7730
5606,YZuhPW5T697GNPkVxU7fjg,2373
5607,TZRn10fyTy2yGsSta7a1qQ,2373
5608,RSCq2y9WpgBDV3jAEo8opA,2373
5609,WORMKghmK7ip2SXPAKYiPA,2652
5610,hbr7RUfX2Y-reNjlJUbfGQ,2373
5611,NXh4eiMqMf9ztsDtw3W5qw,2373
5612,26em_4X-kccjnfP2yAmBvQ,5215
5613,78AObH6nQs6Bf7VK2KB-2g,2373
5614,YBiSmk7tYRL5PNJkNzUlPw,2459
5615,ZzgwIlnz2DMSjafgoyTo5Q,2373
5616,CrD_Ypn0Pf_vvcjmdg4wLg,2373
5617,_6YefJQV2W8urPIFmdThxw,2605
5618,BRaxASHgjJ3jpCEvUOUqSg,2373
5619,FPX2JrfFRdqLMfv7S00thg,2373
5620,w5A9SQnJzqtI-kNq3edvVg,5266
5621,7yU77ojGFGIrOlpLSPK2EQ,3788
5622,Knx-bugB_C-ZQxvtcTSsRQ,2373
5623,fR2TZ7sGtUHOYpDLOyrVNQ,2373
5624,nPR-KZj88cp_r6KDwfXLIw,2373
5625,HrpSo2u6lDOCz7llTn_qhQ,3663
5626,0y5hc12aP7MKuoDxunGCcQ,6620
5627,kSe7R3ntatJifCQYaeim_w,2373
5628,mc0CoXv_vZhgWfycVrgTLA,2373
5629,dFRrY6kUx929ZIueVkOVsg,2373
5630,_UTDmrhz-YVg7VnGwsRe3Q,2373
5631,dHMXVn1TG7NmGDDWCNFqzw,6853
5632,V1T7nUluiV_pA-ZEvPz7mg,2792
5633,NSHRkMooh_rgPtW1Rm_SMQ,2784
5634,nKYr_jz_bqwEpUuCVXoaTQ,2373
5635,A8U48d14h9Uj3p-90_jgYw,2373
5636,-PeH_rgFijw9ThrMpYO9DA,2373
5637,_mff2QcHYPkITZzqp9W3kQ,2373
5638,DTH_7dFVW-iUuQNibhroqw,2373
5639,Q52JdxuBrST0NKFothBh9g,2516
5640,4igRARIpvG9ZNhnlCTAO2Q,7469
5641,KZMHHMRrmoBR7Nz4C93QYw,5733
5642,BAYCa0fqJlAA9U6cae6GPA,2373
5643,oPCMnRs4CwShlajV2iN70A,3407
5644,I1LeGJpbUOA7xw13l4qeQw,10418
5645,tQfjb-afdwECOQZd1yWoYw,2373
5646,JA9yh4lWZsgAXkeeVPh32g,7384
5647,m7UwZVJbd8dmcX7xzFaYZA,2373
5648,RYz_Q2mpdthmCj9ZFSBXcg,2373
5649,J3r4nVlYRSOhMaqnj36t7g,3907
5650,6O9mbiRstt7Kuibg2KSkzQ,2378
5651,Fusw_ruzccjeEKeh94R2xg,5213
5652,9mkaaU4tx5J-029axdvGXg,4345
5653,AkcIPvyqunyDK-ww6CJlCg,2373
5654,DqJ3XgKUglfipqRCMM23lg,2373
5655,KT4AWIslohlMakwAFrF2AA,2373
5656,mJzWlZfg014Xu-Qq3oMSnA,4114
5657,qERffqCXStsTtPvOKGy5BA,5213
5658,dMh0qTIAbR4MnBhbQliP9w,2373
5659,ln8tjUXnMkopk-gOyY_BpQ,6486
5660,3xKbi6-gT4nY_V23DJvjtg,2373
5661,hiZef3EfIz3R1Zw19MGt5w,2373
5662,w9BsDeOk_6PE5JOgjbp_TA,2924
5663,4vYSi71HbiHPDjL-34kt4w,2373
5664,JZyoEaooLBzZnDyf6h6CQQ,2373
5665,It-9JbjoYnREXXsoD8l1wA,2373
5666,nktA-NqnmOgSStnfpPTBHQ,16517
5667,ifPmSvZd5rheQHWEKVTWAA,2373
5668,vBd5eSBrYAuIbTPDtOceaw,2491
5669,qCd06kIDj08pDhrqpSuS3Q,2373
5670,kSjpNLAHpNGzyFu8IN917g,2373
5671,C2zZl35qk-_ZdT7OIkdhdg,8584
5672,STNfgq1p6X623ZzFgsKHdA,2373
5673,4NJMonPnRwoXrQWJdW7VoA,2373
5674,VsgIY18DYljWMh0umy4qUQ,2373
5675,pr_onWVldOvS9OkOBfYdnw,2383
5676,V1z-TsQGjLULQJI2UHhcaA,2373
5677,1a8vh9V4ytQFjdhkPIBKiA,2373
5678,lk4klnhAgv-1O41DlMn8sw,2373
5679,Ds_SHc3dy8VQcKjmgLmtzg,2373
5680,1wiaV9vmwhEE92g3fMzpcw,2373
5681,964R24MDPYjRkN7Tz6Aepw,4411
5682,xBP6PAg4E23Rryp0x6uYAA,3298
5683,IvgHhhOkc2GhMy8Aj18opQ,2656
5684,h_zD06cmTt9bNG6vz9rpvQ,2373
5685,3DkVQ7dSDNFxrO6PRbItZg,3018
5686,wBUXSpgLeCeT8orv085rjQ,2373
5687,w9oF_sDQWlmTKhsZqP4cmg,2373
5688,xE86nzYvvYxMs0MrZlLEtg,3009
5689,2ve97iZK3i3nBGVkiddCVg,2373
5690,9V7WPSfMtpDKwDNXFGjEMA,2373
5691,T9IKnJYlQXmPDLfmuzbOhA,3842
5692,TF7i7xs-InnZZTFqs4np7w,4335
5693,OnPkctym7AIVRFhl2aKHOQ,2373
5694,TyNyAIIaXftELVYbGe567g,2373
5695,iPj-X1C-Bou_A6qW8pL7pg,8127
5696,eHFJ7qJEXkeGQP0uKM0QBA,4438
5697,ZWE4b6Lb26YwPmYNVWhlpg,3241
5698,7Tp7dU55uS39Rub00Jw1zA,2373
5699,RtuHJ6HSzjcXaewCl9mxhA,5001
5700,Crs9XSjIPhQzS9hIIvXgyA,2373
5701,wrr1oIT7fnTWYshw2LH6qw,2373
5702,L72lkYzG8qzoUFFwcc-ZXw,6051
5703,b3S7eU_VmvztrwqyBRQEVA,3316
5704,CnV8qdAR4JCNcZPATTVoTg,2504
5705,CwBjz-HYuiqxKzslk8-RpQ,2373
5706,9Dz9Xn3dChuuSjC4OPjnOw,2599
5707,UpAwR1dN3ONrm7_xsBKynA,2373
5708,f0PnQlMLOfNZi1stwZVWqw,4170
5709,kdrLws1kGTnuGtFwo_bIoA,3078
5710,JjhW5w3DJRQ9zVGNIF-Q4A,8270
5711,rJ2KAr7cFG0eckomGoEunQ,4470
5712,umn1UiSHSx-yivrSnEsg-Q,2761
5713,6m4gpgduUuSKl3F5LYU6LA,2373
5714,ZJxfAKhIz8AHmw2I32Tj6w,2373
5715,u2hc5gEIQLEOcui3nDIHqA,2373
5716,PL9Lffl7R8Alu6Kf4cwEfQ,2373
5717,wYf9rPG2_Z0XLqM1_A7H5g,2399
5718,T4uoq0a_1ITl1DCMTRXGOg,2666
5719,RyPJAn95S_7ntw9gP8KaZQ,3953
5720,boUiIzgXK_nb4SPJc9vlHw,3907
5721,n7jq0jjfo2Y-u0dI8PCkqA,3907
5722,yKVA7wc2ipMOJpVql9XX8g,2373
5723,AtsSJoHtML6TcEhqSsxL1g,2373
5724,E-N-FLRLzZJcdIT-bOnfxA,2899
5725,ljq0nYwA29pp56NWHraaLA,2373
5726,Mx70GJ3OmyrHKVHsCjIR3w,2373
5727,CzP-g8az-2nXH5NaILRQ9w,5629
5728,rjWhb16w4_n0WAB01jaV6g,3018
5729,Gy_x7jiC8AgSiKCWP6jXMA,2404
5730,JMK2Df5zzPfx9fevFbQ93g,2373
5731,a588UaKluGWP5Cyq3rmYbg,2373
5732,BWGxitQYTBnxUcrv1JbL9g,2419
5733,USMbN2ylaMBDFr7nd1f8hQ,2373
5734,HCjhUKY1oh4htfTEishaiA,2373
5735,SrI220DmEIQEpsgKO5BA2Q,2373
5736,afzaivFgZSk7MCVGpYLnSw,3038
5737,eodXf3GNDmDJC66BqDQeAw,7578
5738,Lp0TR5dAHhMTkbKhdcpcFA,2373
5739,1FHODFAF0rt9ccVlxUtvoQ,6653
5740,o4UrJxjr12_-ZWQyDmV-rQ,2373
5741,2E4Cly_KNamsYYdY9E9-XQ,2373
5742,Qb0BSG2tYGngpy6gPlx6mQ,2373
5743,yyWQgMoX9BjtAFV_3NB_Pw,2373
5744,smNBUNXso43yv7SslmWi6w,2373
5745,WSsKNkj-6z9HaOop7Q8TiQ,2589
5746,RgdQ6uBOO7oSh-suQFoZ7w,2373
5747,GmBwRd5JXjLSB4TBHA_KnQ,2373
5748,Qc-bm28TlnKOI6Y9kqfxww,11180
5749,oNjQtfWVl1eGUwu8F12Gcg,2373
5750,14-_4NPqbKlb188Y9R4DkA,2857
5751,Yr0wFXfNlZ1EZi1K0pmedw,6482
5752,a-k1cg3feK6YpGZBU-zc5w,2373
5753,HwwV81W41Wj_tAw3P1__gg,4470
5754,qZ_WxpF_33yY5zTk103sJQ,2373
5755,qD6ju2dhxHNVIkFFC3DBZQ,2561
5756,dtqEwOBPTiluDyba9YJ9Ww,2373
5757,rrlHl5vju29zTlEjL5yPDw,2373
5758,J8uKY8Bcvz-h1QybaCUMHg,4711
5759,t-aB5I6LAo8FhiybvEHVxQ,2373
5760,6yX-ICSMzpvGAFUVxjGAHQ,2601
5761,HJc-C-tvBRjoiIRaXoUD9w,2373
5762,ImamIVk7I7hCaFUoUjvmeQ,2373
5763,bTqJs6I0VMWu_HkJTrFQYQ,5600
5764,z6AYrXhv-zd9TnhkN16oag,9847
5765,SGsrQi2EMi-ZFaYy0OeXRQ,2373
5766,t9nIUj7cfuMqFUTpGQCrKg,2373
5767,RCbozNBqbgxgvTpgIgg2Zg,9955
5768,Cv8gPzNfS3_8v2uUxm4sDQ,2373
5769,6nXRNQ5ZmE24tIgEIbQIig,8163
5770,g1RHw6fRRxKguskWxXAqtw,3264
5771,FoR6V8V_L2r40vBKq6HWXA,2373
5772,JdWNd59GVa_v-jFm-MLHAg,3390
5773,w6RFOQf3tL2v6q93NYmSdQ,8512
5774,BbVJn02zzc9HuD-izCp67g,2373
5775,OrxpOUC0F0ozMBl_8ze0tg,2373
5776,AajIxINvjmNzfzLJIRrcig,2373
5777,vF4I7qmgrh2eYIsdsV2Z3A,2373
5778,cyngbHK5XPrMvYFyiMKpLg,2373
5779,lZPfBeBOj_OuMPEKGncSSg,3975
5780,7zFCSbXkSg4VYVM3dqn_bg,2373
5781,jH0K714yw3V_fDA5e-e50w,2373
5782,_xEKDAZJd1Y0X6oG9RKiUQ,2373
5783,i6_mQtHtKPhGyR__Km2TIw,2373
5784,45nZK645K9tWrHPIEkfiig,3819
5785,CNO3Rgev58l1-pphM_Btbw,3015
5786,ng9TY-QgcNiW_p7gepRW1Q,4470
5787,AyxAU_47aBL-fdPNPLEscw,3181
5788,K1lId1AtUC18eZYvyMH21g,2629
5789,TYuO-9M0jRdQuZ4UeWzBYg,3298
5790,l9W5Zhj5Xho8aJUmrIiP3w,2373
5791,w9x_tyiDWpp20c2ez3vQbA,2373
5792,OxuWG-BJtXnbyy4PHDD5Gg,2373
5793,aNjZeyd4_0oA2EeyG0BSuA,2373
5794,UI20siZ0R1_f0f_omUvXcg,4746
5795,mH0W4-UnJGqUQJKn6c1kvw,2394
5796,vTrfx-s8RSjbEunrXTmCLA,2373
5797,VyCT9tc6W4-6I1UlLUbvNw,2578
5798,2kXcUZwUFjfmgAedgtg-4Q,2808
5799,I7ozIPki6mwM0kZvWklDUA,5328
5800,Va7mlnpavHNGkxWBWDl-mQ,5213
5801,urVD32u78FKw7aslWGLaRw,2373
5802,KJI4KET6cujPDHzej3pxjw,2624
5803,amTzGATF4LhRx8laK_YFbA,2373
5804,UZxiP4B8YtkoPOqEjRpLaQ,2373
5805,PSQORQITIvJ8dXQNqNFGpg,2373
5806,134f4PzhRKwO_bpmGA8Llw,2373
5807,1XSJkVTrHrgFRSVnG-zmjw,4470
5808,9ABdB8h8gWJx0NPrWRL5lg,3492
5809,GSrbkgPk5jZbALXqWQM-Uw,2628
5810,1lBdciV7uXTf3jIYHSFs6A,2373
5811,st1wywNLaSTXhlGNQ5ytEw,2517
5812,OwYjSplInVSJcKTE9bmowg,5153
5813,28t0kDdtHahPonVXkKgEIw,6002
5814,oArFt4jMIFGXbTXob3ulvQ,2400
5815,3bD3a7B31Loh2STCxXhMGg,2373
5816,FfogbzvyAbaUPclxW6oi4g,5635
5817,OpIBZktCIQbii7ugzScMGg,2373
5818,_mZbdRwui1Wl8zuY_AlDHw,2373
5819,gC96JHwgag2YiHnoNlNjHw,3009
5820,J2ICry9JerFjV5AC1j213Q,2373
5821,o8B2vcGVN1QSaafhqtkfkw,2373
5822,2avwPdvPQtJbg--AQU-Vpg,2373
5823,yKE-cnCGqiDBXw_fB9u7gw,2373
5824,XfNMOwjj-MwgiG12So9ZYw,2373
5825,oAkUgsyLzdWsh8Gv-pAi3g,2373
5826,r8THRCc-gyTzPuZKnKZaLw,2373
5827,PxPY1r6QDVvEH_TiUeRelg,6181
5828,afV7N-D0Yc0MYvlhI5lW9Q,4470
5829,PKZObRdWTlB0Qjwlp68hWw,2373
5830,_v39BjOcJ6c-VqD3CnFfHw,2808
5831,fbjiA_myGg8mqDNc6ryl9g,3074
5832,s7J401TWea8wmPq6AaKGAw,2373
5833,Sd24HHWVnhjEbFipz87KcQ,3907
5834,M5NJFgxiNzSzeMOzxoFBJQ,2373
5835,L3PA6TPT8z6M3vjmAfun8Q,2373
5836,Mwx6GgA6MyJPxtmolvbygw,2373
5837,jXqB4QsveqYs-swmYIQWkQ,2373
5838,1xAf6bmjgVbwKZL-zlQthw,2373
5839,RofXEUbx8_Mpmrek47BWtw,2373
5840,uyNBI9saKM_WyhjgPfZq3Q,2373
5841,d6HJ_9rtlepFGWUEIHBG0w,2373
5842,In8Mv8AG_sWJzCdaYcIHNA,3138
5843,XemAehjGpfCT_oECQY_-Og,6449
5844,WH8ILuzP7ng6QLuAJv2uAg,30
5845,S2NrhWAgfMZTrBIV3Wjdrg,1124
5846,2fRmPKXcqxtUk5V984u1jg,30
5847,GChdSw-EiM-CuWhqq9YQPw,30
5848,zYLiflNr1Sw21pl70P0RmQ,30
5849,QaoliWReRGRxcclnxMIvag,7
5850,jG2XYNqAEFH11ckBOqFB_A,1126
5851,hYY_T5vssJ1s1xA7uOa5tA,7
5852,YDUDKn31kIzN5cMpkBuK0w,7
5853,BlX4QIxlpgGCpXbLMaoiZg,3392
5854,rX9Upr9kJu1-8wnJ7_Y08w,104
5855,7h4QlRzoAX8UteeE6OHUzQ,296
5856,5BGofNNye_MvBt2QOdaukw,104
5857,LaIc_ADpEXyfKO9BxMYkzw,104
5858,1KBWjzDyEhLGuAsepVw7EQ,104
5859,A5RswLJ9Mvh2D8ggzmpF2w,133
5860,xQoem9joi2K6ciAqJzbZRw,133
5861,kCFWhDLUhJsUKAOjLy_72A,133
5862,NsQXHxZuhlNYUNdUh5CSPg,2230
5863,aLK5H1F3DxWfJQEkcxzBbA,133
5864,vBkPE0Sj7pjrIaYeWqaTAA,3051
5865,9ZkNI3WKPItWZsLZI6x2Rw,133
5866,0zFSxD-cUpf1hEAK6pOWQw,133
5867,Eys-Ot__CH0rvLX0GOhDJA,133
5868,7iSqu9eQGrYDPolkRABzCg,133
5869,MgHT5xBGBmrtaoSdHKkKBA,133
5870,yALYWDuK_zt1zlWkYJyCpQ,144
5871,S0PtHen2Fn_ZmmxjtS3Img,164
5872,X0tnd-VBjMp7oIZm2bMxYQ,133
5873,31yJUwYn9Z3B-j8_OMsGUA,791
5874,9LIB2STtAbVb9Ua1bDHAkA,133
5875,OjnckEybwu4CSQ0xBBtk9g,290
5876,LvILRcWNTUrgJ_mq1D04uw,133
5877,pRzfalfbsQDd34a_ybf2VA,1942
5878,XsfcYa7Q1zg19wmamuOvLg,133
5879,TvNqANgMd-gRtUSyerFvKw,1385
5880,M2pwRaZZzLBElanP62hvNA,133
5881,Pwezq33Qp9lCqmwSeP4PGQ,133
5882,DqqMR8rsbu6Q5f0m19uvCQ,133
5883,Ig8GfyxTkc6gkgu3KV6OEg,2387
5884,1Nqs66xtSfdEKikUU4IVQw,2638
5885,Hc23dKaW9GXvAB1xBunuuA,133
5886,uDQNMCdbqVJUlUCmn2fLlg,133
5887,vSxgeU9jhTldYIsREGSY7Q,249
5888,XXyH6RjRWGBTJy5bu46Ubw,2973
5889,1kY5O3Q5ZG11C7886Lft6w,133
5890,6EDQKMroIshAPgqaecEetA,36
5891,ru49LNyfuqukaOYc2i-FAg,36
5892,ZHWMBdBWb0CkeyRIX1wXqw,36
5893,YsPNZFk9AUC68SZPY7si7A,36
5894,H2p08LSqa7kDyRLg5I69lQ,36
